Simulation,Final_Portfolio_Value
4765,1.159468416
4766,1.283223881
4767,1.131963912
4768,1.259474398
4769,1.093067781
4770,1.105929708
4771,0.930893757
4772,1.348818582
4773,1.078386629
4774,1.067374615
4775,1.519429755
4776,1.098929741
4777,1.511448307
4778,1.056937096
4779,1.115611704
4780,1.192668729
4781,1.384704223
4782,1.210825763
4783,1.311005142
4784,1.082944891
4785,1.167597288
4786,1.425407098
4787,1.271203085
4788,0.990375101
4789,1.450799532
4790,1.083005157
4791,0.927406355
4792,1.165568302
4793,1.220883032
4794,1.009721715
4795,1.255515069
4796,1.456295921
4797,1.087388551
4798,1.062616972
4799,1.121514154
4800,1.201147843
4801,1.177974157
4802,1.22906168
4803,1.164243698
4804,1.02199796
4805,1.364767324
4806,1.096878927
4807,1.164901807
4808,1.051876221
4809,1.155594145
4810,1.033644344
4811,1.072833283
4812,1.288246587
4813,1.295726796
4814,1.020976542
4815,1.208575767
4816,1.16342481
4817,1.054842555
4818,1.289655921
4819,1.462356644
4820,1.159029125
4821,1.317812632
4822,1.358973012
4823,1.220777147
4824,1.012731553
4825,1.098896652
4826,0.981066654
4827,1.279692044
4828,1.058115515
4829,1.236110515
4830,1.073667579
4831,1.44216948
4832,1.55091807
4833,1.270602861
4834,1.05452523
4835,1.348519319
4836,1.240118811
4837,1.046855247
4838,1.172095107
4839,1.368088703
4840,1.440180837
4841,1.112244865
4842,1.312860974
4843,1.307834535
4844,1.321880132
4845,1.494543914
4846,1.138149149
4847,1.511336744
4848,1.259428632
4849,1.353086886
4850,1.260101712
4851,1.182672195
4852,1.016137149
4853,1.231167263
4854,1.175378247
4855,1.024883862
4856,0.932569961
4857,1.247051684
4858,1.256693724
4859,0.942772182
4860,1.436529005
4861,1.289372337
4862,1.469694686
4863,1.128667349
4864,1.26427132
4865,1.139537947
4866,1.396441745
4867,1.257693816
4868,1.193917199
4869,1.125989177
4870,1.138257242
4871,1.147050111
4872,0.995685108
4873,1.213368786
4874,1.399907183
4875,1.329067362
4876,1.073875325
4877,1.1072186
4878,1.302732286
4879,1.348576517
4880,1.330970305
4881,1.265228507
4882,0.92819183
4883,1.294949921
4884,1.336127902
4885,1.358051116
4886,1.115761775
4887,1.210702535
4888,1.629271694
4889,1.368334257
4890,1.218698275
4891,1.311322655
4892,1.368506012
4893,1.076705502
4894,1.087400486
4895,1.006462552
4896,1.50818163
4897,1.372400213
4898,1.235829105
4899,1.022263131
4900,0.938656368
4901,1.201414821
4902,1.263766934
4903,1.285377647
4904,1.127652787
4905,1.284145772
4906,1.030151598
4907,1.215138657
4908,1.190984703
4909,1.101428612
4910,1.187284481
4911,1.246601678
4912,1.31972938
4913,1.598061185
4914,1.188227328
4915,1.12220036
4916,1.154490298
4917,0.957651652
4918,1.025235739
4919,1.343162051
4920,1.353090894
4921,1.349643194
4922,1.475897947
4923,1.034215246
4924,1.276084051
4925,0.999233112
4926,1.244418327
4927,1.207393117
4928,1.0740867
4929,1.126323436
4930,1.286248561
4931,1.153687406
4932,1.117271623
4933,1.170333331
4934,1.301223077
4935,1.070689056
4936,1.195794358
4937,1.035573293
4938,1.016811518
4939,1.054454043
4940,1.304647011
4941,1.399330489
4942,1.258888951
4943,1.27627006
4944,1.124990289
4945,1.213689798
4946,1.229770748
4947,1.338138982
4948,1.356066598
4949,1.159125112
4950,1.200144035
4951,1.183936317
4952,1.071441616
4953,1.402231202
4954,1.013241187
4955,1.187677075
4956,1.195130314
4957,1.062611078
4958,1.021777345
4959,1.122375998
4960,0.995541431
4961,1.218946729
4962,1.207538067
4963,1.230084285
4964,1.067514947
4965,1.190904261
4966,1.300838433
4967,1.518258713
4968,1.397524551
4969,1.091813486
4970,1.011353057
4971,1.067801801
4972,1.107999851
4973,1.39241225
4974,1.05074225
4975,1.035903733
4976,1.072971374
4977,1.196011313
4978,1.267297291
4979,0.90184373
4980,1.147927399
4981,1.211347063
4982,1.249004552
4983,1.213790515
4984,1.210905595
4985,1.108773276
4986,1.220952542
4987,1.172548391
4988,1.501086388
4989,1.477863896
4990,0.966553774
4991,1.138045218
4992,1.268895086
4993,1.433406851
4994,1.412835715
4995,1.178042675
4996,1.251383798
4997,1.327833272
4998,0.977966353
4999,1.130953548
5000,1.445452981
5001,1.254737948
5002,1.318830496
5003,1.332521797
5004,1.133957783
5005,1.236178942
5006,1.113917865
5007,1.182513933
5008,1.238144803
5009,1.016932491
5010,1.23138723
5011,1.231032149
5012,0.925655877
5013,1.29736074
5014,1.407950756
5015,1.342715291
5016,1.070015753
5017,1.099466537
5018,1.339408866
5019,1.142374379
5020,0.987094442
5021,1.239890638
5022,1.343160677
5023,1.107555041
5024,1.058384366
5025,1.205951215
5026,1.035423133
5027,1.095386942
5028,1.318199812
5029,1.084770193
5030,0.992650519
5031,1.268557372
5032,1.461954967
5033,1.201935044
5034,1.275166844
5035,1.167985182
5036,1.287616796
5037,1.170272071
5038,1.27795133
5039,1.249789101
5040,1.113965716
5041,1.300788153
5042,1.171143519
5043,1.253614027
5044,1.790017616
5045,1.258886004
5046,1.332171648
5047,1.303659389
5048,1.242664504
5049,1.366201295
5050,1.182292524
5051,1.15751911
5052,1.400271247
5053,1.250474832
5054,1.378006927
5055,1.369035438
5056,1.442909582
5057,1.373770999
5058,1.190227659
5059,1.314935865
5060,1.260688055
5061,1.528562085
5062,1.302278568
5063,1.134904887
5064,1.361625816
5065,1.28294771
5066,1.0670865
5067,1.113878162
5068,1.052976302
5069,1.400485727
5070,1.09672886
5071,1.325843045
5072,1.026928596
5073,0.984920525
5074,1.355129037
5075,1.621108548
5076,1.05206696
5077,1.203421096
5078,1.206040104
5079,0.883846939
5080,1.30127846
5081,1.075047607
5082,1.335442167
5083,1.136389418
5084,1.105723198
5085,1.348108453
5086,1.161131161
5087,1.213527539
5088,1.290386089
5089,1.40805135
5090,1.22674819
5091,1.086456965
5092,0.961414536
5093,1.272623306
5094,1.1250288
5095,0.969397375
5096,1.296432605
5097,1.155151846
5098,1.676848635
5099,1.209992405
5100,1.137593369
5101,1.211554947
5102,1.330590195
5103,1.10749923
5104,1.361447821
5105,1.131332164
5106,1.343247413
5107,1.270194838
5108,0.919309916
5109,1.176753638
5110,1.108896622
5111,1.001858411
5112,1.278236535
5113,1.240572999
5114,1.229111315
5115,1.294644712
5116,1.154256705
5117,1.150208428
5118,1.156778105
5119,1.40038926
5120,1.192450794
5121,1.17033263
5122,1.311897325
5123,1.495005076
5124,1.085950722
5125,1.324376544
5126,1.309103914
5127,1.122799614
5128,1.153034407
5129,1.629943096
5130,1.130818219
5131,1.131627694
5132,1.450589254
5133,1.151774717
5134,1.210848869
5135,1.133474452
5136,1.807927502
5137,1.104611782
5138,1.321035896
5139,1.38257449
5140,1.079843949
5141,1.287293614
5142,1.204644873
5143,1.429837022
5144,1.42628653
5145,1.393591208
5146,1.608208707
5147,1.020167764
5148,1.261146597
5149,1.268051331
5150,1.09438393
5151,1.016369271
5152,1.204079953
5153,0.988858796
5154,1.321935458
5155,1.210894425
5156,1.169805919
5157,1.18678797
5158,1.150129377
5159,1.18135412
5160,1.114711809
5161,1.148862342
5162,1.205776058
5163,1.135944715
5164,1.279487435
5165,0.784417793
5166,0.809916116
5167,1.367945616
5168,1.136597597
5169,1.265630768
5170,1.149331968
5171,1.016005037
5172,1.289964155
5173,1.031133045
5174,1.299100561
5175,1.235652996
5176,1.244863724
5177,1.341266807
5178,0.998437955
5179,1.217929025
5180,1.377855244
5181,1.448212823
5182,1.032720856
5183,1.338699464
5184,1.36499638
5185,1.155132039
5186,1.176008508
5187,1.184813275
5188,1.327202255
5189,1.414592249
5190,1.247483997
5191,1.467573459
5192,0.905742081
5193,1.31494178
5194,1.1027291
5195,1.282266635
5196,1.270764148
5197,1.353239196
5198,1.462615956
5199,1.467624829
5200,1.173158698
5201,1.147370193
5202,1.009627931
5203,1.230456484
5204,1.385452434
5205,1.091065251
5206,1.261972637
5207,1.27251783
5208,1.105795011
5209,1.011471086
5210,1.101209995
5211,1.612922922
5212,1.147226182
5213,1.39171852
5214,1.080424243
5215,1.286904481
5216,1.064889609
5217,1.12203241
5218,1.152540032
5219,1.473465043
5220,0.969608261
5221,1.161492694
5222,1.102923591
5223,0.889535834
5224,1.099696277
5225,1.277606053
5226,1.298580422
5227,1.218713352
5228,1.150791696
5229,1.21497573
5230,1.206279554
5231,1.112992715
5232,1.247459607
5233,1.058189616
5234,1.246032208
5235,1.147293605
5236,1.124436527
5237,1.498999519
5238,1.318849983
5239,1.392197766
5240,1.121948257
5241,1.124196481
5242,1.229752789
5243,1.148951454
5244,1.251222751
5245,1.382422936
5246,1.509054704
5247,1.01134202
5248,1.221532504
5249,1.218266856
5250,0.969887275
5251,1.280801963
5252,1.333074834
5253,0.988495118
5254,1.358692671
5255,1.407957194
5256,1.060015887
5257,1.002185761
5258,1.215928557
5259,1.005340637
5260,1.343295547
5261,1.069968018
5262,1.1290286
5263,1.181196027
5264,1.304318819
5265,1.386000725
5266,1.06334951
5267,1.337125029
5268,0.903054901
5269,1.088472114
5270,1.141299869
5271,1.305954702
5272,1.3164416
5273,1.231896045
5274,1.453243556
5275,1.21296251
5276,1.337986767
5277,1.155940848
5278,1.309010004
5279,1.370334235
5280,1.356528201
5281,1.176499828
5282,1.35521013
5283,1.098894111
5284,1.302223374
5285,1.338355301
5286,1.378277735
5287,1.447603379
5288,1.430390686
5289,1.094972543
5290,1.341933293
5291,1.156789837
5292,1.116466474
5293,1.141383284
5294,1.210786118
5295,1.05435259
5296,1.599247191
5297,1.071712245
5298,0.949681874
5299,1.432325526
5300,1.11331869
5301,1.35725429
5302,1.262023581
5303,1.166452257
5304,1.097890759
5305,1.375067705
5306,1.104294802
5307,1.266208183
5308,1.145151897
5309,0.949134158
5310,1.367814419
5311,1.03728205
5312,0.981056474
5313,1.164200611
5314,1.11971373
5315,1.192635249
5316,1.301594495
5317,1.287963936
5318,1.446920216
5319,1.088801401
5320,1.062248268
5321,1.134018622
5322,1.023227918
5323,1.147749361
5324,1.227047979
5325,1.506157763
5326,1.141600774
5327,1.089591875
5328,1.295900004
5329,1.261022746
5330,1.62592992
5331,1.145131308
5332,1.208752646
5333,1.187153448
5334,1.668479845
5335,1.303664372
5336,0.968628661
5337,1.22616902
5338,1.219923456
5339,1.095327432
5340,1.33745865
5341,1.352092426
5342,1.111199779
5343,1.290166295
5344,1.330522042
5345,1.163824291
5346,1.269384261
5347,1.267826659
5348,1.166108059
5349,1.117153093
5350,1.250721727
5351,1.116473431
5352,1.253953042
5353,1.327566727
5354,1.116457886
5355,1.23760192
5356,1.052153985
5357,0.768544703
5358,1.27193759
5359,1.367262386
5360,1.187646689
5361,1.023451305
5362,1.260291474
5363,1.150674417
5364,1.178619774
5365,1.218872844
5366,1.367198459
5367,1.212786603
5368,1.028922474
5369,1.110070897
5370,1.207869308
5371,1.281329356
5372,1.083421127
5373,1.306618933
5374,1.110739924
5375,1.35586462
5376,1.33744741
5377,1.22908359
5378,1.052071992
5379,1.414077728
5380,1.088718619
5381,1.321860863
5382,1.133465646
5383,1.272226774
5384,1.339094538
5385,1.300143995
5386,1.425912815
5387,1.108782722
5388,0.900961872
5389,1.111507529
5390,1.259512158
5391,1.208860206
5392,1.237492736
5393,1.236241029
5394,1.273833788
5395,1.410146381
5396,1.281554698
5397,1.101423811
5398,1.558990168
5399,1.253549617
5400,0.988767193
5401,1.065787109
5402,1.314979562
5403,1.235826411
5404,1.1109259
5405,1.360950547
5406,1.256905204
5407,1.326216649
5408,1.224019372
5409,1.100867015
5410,1.086571506
5411,1.20438251
5412,1.280137735
5413,1.436476587
5414,1.386729782
5415,1.187435387
5416,1.194265289
5417,0.989765545
5418,1.057069618
5419,1.091417942
5420,1.094494991
5421,0.92114112
5422,1.052542566
5423,1.126159111
5424,1.351129439
5425,1.258979105
5426,1.368904406
5427,1.261278386
5428,1.162008216
5429,0.946910821
5430,1.188953788
5431,1.149140353
5432,1.526247601
5433,1.354342853
5434,1.325129186
5435,1.334694849
5436,1.175981367
5437,1.305905214
5438,1.275651946
5439,1.245260126
5440,1.441326706
5441,1.075348055
5442,1.053026713
5443,1.219205879
5444,1.241121153
5445,1.4379339
5446,1.194581196
5447,1.400080677
5448,1.26215622
5449,1.3891388
5450,1.413066051
5451,1.330194862
5452,1.263778293
5453,1.406221647
5454,1.401225513
5455,1.28771266
5456,1.328601363
5457,1.293106007
5458,1.266686229
5459,1.319952277
5460,1.358300333
5461,1.214235359
5462,1.392770626
5463,1.400784103
5464,1.152037506
5465,1.17451428
5466,1.147977074
5467,1.194778866
5468,1.589055671
5469,1.250801275
5470,1.29276561
5471,1.333215158
5472,1.065458258
5473,1.076099521
5474,1.253141928
5475,1.261748144
5476,1.398677139
5477,1.256374164
5478,1.175584344
5479,1.138303887
5480,1.44583549
5481,1.234498644
5482,1.3084513
5483,1.122759883
5484,1.45504582
5485,1.406215133
5486,0.948360846
5487,1.021264321
5488,1.225888511
5489,1.048909306
5490,1.06292135
5491,1.608751834
5492,1.032254641
5493,1.19154746
5494,0.994706702
5495,1.005899079
5496,1.287763712
5497,1.286881134
5498,1.349813365
5499,1.493717919
5500,1.178924651
5501,1.108393334
5502,1.243423565
5503,1.371047079
5504,1.301738158
5505,1.15615963
5506,0.995594677
5507,1.12404953
5508,1.091242979
5509,0.989996081
5510,1.187026343
5511,1.179556811
5512,1.279255955
5513,0.892038371
5514,1.525377812
5515,1.403702425
5516,1.444785312
5517,1.106521264
5518,1.32749823
5519,1.290410644
5520,1.323401654
5521,1.142132332
5522,1.121722664
5523,1.344378876
5524,1.176019719
5525,1.424504333
5526,1.08322161
5527,1.113126995
5528,1.240958722
5529,1.227765
5530,1.269075013
5531,1.169789581
5532,1.015654886
5533,1.202838017
5534,1.190428608
5535,1.233670039
5536,1.146190143
5537,1.300957165
5538,1.274660542
5539,0.923627909
5540,1.002211617
5541,1.308060579
5542,1.083926973
5543,1.304537466
5544,1.14357751
5545,1.390838495
5546,1.394552233
5547,1.011079331
5548,1.133454776
5549,1.167826274
5550,1.411861259
5551,1.058945918
5552,1.104965292
5553,1.018081134
5554,1.043343675
5555,1.169394068
5556,1.212995543
5557,1.151099085
5558,1.175958426
5559,1.278520878
5560,1.254950518
5561,1.358691177
5562,1.3304632
5563,0.956089186
5564,1.410443209
5565,1.046983488
5566,1.087805338
5567,1.683808544
5568,1.332952479
5569,0.927707841
5570,1.375243384
5571,1.103431869
5572,1.378715519
5573,1.178683984
5574,1.3834034
5575,0.962986878
5576,1.149261452
5577,1.336624716
5578,1.072061203
5579,1.377514543
5580,1.042820425
5581,0.947189854
5582,1.23454447
5583,1.222564847
5584,1.12512611
5585,1.002835566
5586,1.250973537
5587,1.256538176
5588,1.275205643
5589,1.020939497
5590,1.409705801
5591,1.003686326
5592,1.244315929
5593,1.31804266
5594,1.110658963
5595,1.516033842
5596,1.013170828
5597,1.073058456
5598,1.100747496
5599,1.268707172
5600,1.215822582
5601,1.264400101
5602,1.270028349
5603,1.308552388
5604,1.14539796
5605,0.972269117
5606,1.069706667
5607,1.023492295
5608,1.254478738
5609,1.219744926
5610,1.261650311
5611,1.188871792
5612,1.227083447
5613,1.211528686
5614,1.093318255
5615,1.287612668
5616,1.365811944
5617,1.23674583
5618,1.230994633
5619,1.279689182
5620,1.222820062
5621,1.449268541
5622,0.977848788
5623,1.2661054
5624,1.206682156
5625,1.212106223
5626,1.244224913
5627,1.024429702
5628,1.171085002
5629,1.487024456
5630,1.16235141
5631,1.349475868
5632,1.141503261
5633,1.266195403
5634,1.329742748
5635,1.016413856
5636,1.128339572
5637,1.221818551
5638,1.303129205
5639,1.439379942
5640,1.034462951
5641,1.0383812
5642,1.249797238
5643,1.077279564
5644,1.172703945
5645,1.138240997
5646,1.395370459
5647,1.121013477
5648,1.085012649
5649,1.252811555
5650,1.23919797
5651,1.303800637
5652,1.16498108
5653,1.357401091
5654,1.24282653
5655,1.198576956
5656,1.05041881
5657,1.225619178
5658,1.270922475
5659,1.077589921
5660,1.316322329
5661,1.015796674
5662,0.978203878
5663,1.188172375
5664,1.427103204
5665,1.355990772
5666,1.049295753
5667,1.182862375
5668,1.149156991
5669,0.955392955
5670,1.251537124
5671,1.48059008
5672,1.128919105
5673,1.175579807
5674,1.123562965
5675,1.218115219
5676,0.990656314
5677,1.292440268
5678,1.190030628
5679,1.232443426
5680,1.572904386
5681,1.095022963
5682,1.617165615
5683,1.104160856
5684,1.468370369
5685,1.314244794
5686,0.95889487
5687,1.348113115
5688,1.327817302
5689,1.284635319
5690,1.079384894
5691,1.236416561
5692,1.40157403
5693,1.424384795
5694,1.164521993
5695,1.136025375
5696,1.163670444
5697,1.208139623
5698,1.432142147
5699,1.463381973
5700,1.249373712
5701,1.306700082
5702,1.108450729
5703,1.145988526
5704,1.141649792
5705,1.100424084
5706,1.575959645
5707,1.345782232
5708,1.26649644
5709,1.12041753
5710,1.012485482
5711,1.512146469
5712,1.353144578
5713,1.116596052
5714,1.163625467
5715,1.114111907
5716,1.027218319
5717,1.111556627
5718,1.398986217
5719,1.022195986
5720,1.283727205
5721,1.209139393
5722,1.096304306
5723,0.975449809
5724,1.163447397
5725,1.408112548
5726,1.072468409
5727,1.061231027
5728,1.174418445
5729,1.143598329
5730,1.258615773
5731,1.122827811
5732,1.096327987
5733,1.37478753
5734,1.178659017
5735,1.262954846
5736,1.347807152
5737,1.275298791
5738,1.409725284
5739,1.300523184
5740,1.180083576
5741,1.188734774
5742,0.937349585
5743,1.108445293
5744,1.328920507
5745,1.264498519
5746,1.28199153
5747,0.959198553
5748,1.183951672
5749,1.231493993
5750,1.271252204
5751,1.145865446
5752,1.169658662
5753,1.308026951
5754,1.148765775
5755,1.119275739
5756,1.078575263
5757,1.142049346
5758,0.998207813
5759,1.177466111
5760,1.339147308
5761,1.321142226
5762,1.092875132
5763,1.206493697
5764,1.113082046
5765,1.297927683
5766,1.308100117
5767,1.399230354
5768,1.303178076
5769,1.242007899
5770,1.357231904
5771,1.325616148
5772,1.189781818
5773,1.325786871
5774,1.269769159
5775,1.179974395
5776,1.099538716
5777,1.352525505
5778,1.099121459
5779,1.038407772
5780,1.256667261
5781,1.420258856
5782,1.244313749
5783,1.08226378
5784,1.115098931
5785,1.216571786
5786,1.13235178
5787,1.071973867
5788,1.280118041
5789,1.120102465
5790,1.232152444
5791,1.122336094
5792,1.46170667
5793,1.185696372
5794,1.023427281
5795,1.272411793
5796,1.147133506
5797,1.162291664
5798,1.110386132
5799,1.170316664
5800,1.191389682
5801,1.317375663
5802,1.089554471
5803,1.501010134
5804,1.399771074
5805,1.126571517
5806,1.307850648
5807,1.409334706
5808,0.982540519
5809,1.596216602
5810,1.004721292
5811,1.135304349
5812,1.055357457
5813,1.046211695
5814,1.344977784
5815,1.614239863
5816,1.184455298
5817,1.372446891
5818,1.086471878
5819,1.323646617
5820,1.509536915
5821,1.268027533
5822,1.412691155
5823,1.048312579
5824,1.048484171
5825,1.327977343
5826,1.034547228
5827,1.353403946
5828,0.950195273
5829,1.174975501
5830,1.213619822
5831,1.129766773
5832,1.201911825
5833,1.303259189
5834,1.260702127
5835,1.205500857
5836,1.22312246
5837,1.224270205
5838,1.096095342
5839,1.428209183
5840,1.219088184
5841,1.459262877
5842,1.26086264
5843,1.301966139
5844,1.167624661
5845,1.059607599
5846,1.299000631
5847,1.228185539
5848,1.173802062
5849,0.928105091
5850,1.414399485
5851,1.039316272
5852,1.234503773
5853,1.329193054
5854,1.506547704
5855,1.070859192
5856,1.177004097
5857,1.298321071
5858,1.142602778
5859,1.185209708
5860,1.204651046
5861,1.093036587
5862,1.345764835
5863,0.974402798
5864,1.275624912
5865,1.303732435
5866,1.301535307
5867,1.145212952
5868,1.41304875
5869,1.122678395
5870,1.278533612
5871,1.205030054
5872,1.149353064
5873,1.36816161
5874,1.420685259
5875,1.064741035
5876,1.195210601
5877,1.035399838
5878,1.129696732
5879,0.924336367
5880,1.031490769
5881,1.44554031
5882,1.276703286
5883,0.991207609
5884,1.138975383
5885,1.076884287
5886,1.232621932
5887,1.171731413
5888,1.154339356
5889,1.084746918
5890,0.982228707
5891,1.159036908
5892,1.262349369
5893,1.019023751
5894,1.097141671
5895,1.347179399
5896,1.54761651
5897,1.526196018
5898,1.035199369
5899,1.171244735
5900,1.126010434
5901,1.131674046
5902,1.108351701
5903,1.057631155
5904,1.009116831
5905,1.161668373
5906,1.292529314
5907,1.356538187
5908,1.236176053
5909,1.333539196
5910,1.042472357
5911,1.250190717
5912,1.345666389
5913,1.471635488
5914,1.247887852
5915,1.4031691
5916,0.939206926
5917,1.128701623
5918,1.337238757
5919,1.25265953
5920,1.387053229
5921,0.876393214
5922,1.310733435
5923,1.150223955
5924,1.585195281
5925,0.987139201
5926,1.34379523
5927,0.980110564
5928,1.074312383
5929,1.300329971
5930,1.213075086
5931,1.468941482
5932,1.411787723
5933,1.087791365
5934,1.021517691
5935,1.199793976
5936,1.129060714
5937,1.255406634
5938,1.188759772
5939,1.265341311
5940,1.267126215
5941,1.402033918
5942,1.120672914
5943,1.03237525
5944,1.22695488
5945,1.027942941
5946,1.119848859
5947,1.063166389
5948,1.204290214
5949,1.533478373
5950,1.071631747
5951,1.11160879
5952,1.189641719
5953,1.394968906
5954,0.943996428
5955,1.198824563
5956,1.106742325
5957,1.022994908
5958,1.368892391
5959,1.21563682
5960,1.036034163
5961,0.991777767
5962,1.021426453
5963,1.151006284
5964,1.183316765
5965,1.210896365
5966,1.235167806
5967,1.043807311
5968,1.125006915
5969,1.363770473
5970,1.126402412
5971,1.084103793
5972,1.167971854
5973,1.341927762
5974,1.125056626
5975,1.110807393
5976,1.270944302
5977,1.26983668
5978,1.570330893
5979,1.04939648
5980,1.024987545
5981,1.244146655
5982,1.230626881
5983,1.064364624
5984,1.365545337
5985,1.266783093
5986,1.155339231
5987,0.993182653
5988,1.391006194
5989,1.509757921
5990,1.355485484
5991,1.082176398
5992,1.579344075
5993,1.179692635
5994,0.991474427
5995,1.346187156
5996,1.361674046
5997,1.187903268
5998,1.18218978
5999,1.347292901
6000,0.923956893
6001,1.177417405
6002,1.093519239
6003,1.183540263
6004,1.055549328
6005,1.093919386
6006,1.219274033
6007,1.288967989
6008,1.710637218
6009,1.187581623
6010,1.184545259
6011,1.112242472
6012,1.057619691
6013,1.123547866
6014,1.269961514
6015,1.119545949
6016,1.345659693
6017,1.265201655
6018,1.063631914
6019,1.317877253
6020,1.046086953
6021,1.200503317
6022,1.11880879
6023,1.114873545
6024,0.908552486
6025,1.185410479
6026,1.376103918
6027,1.156207363
6028,1.265377726
6029,1.095031189
6030,0.973862296
6031,1.362037436
6032,1.120823495
6033,1.171677072
6034,1.446666737
6035,1.295184956
6036,1.362751521
6037,1.110043566
6038,1.081802313
6039,1.104592768
6040,1.334213804
6041,1.120660927
6042,1.357525223
6043,1.196292562
6044,1.384468051
6045,1.189103738
6046,1.29793133
6047,1.278734959
6048,1.389777555
6049,1.054916892
6050,1.081880627
6051,1.377688329
6052,1.455338362
6053,1.204605632
6054,1.095901678
6055,1.348162423
6056,1.527090641
6057,1.116632581
6058,1.053905823
6059,1.082444322
6060,1.21656625
6061,1.246461088
6062,1.49595693
6063,1.217564751
6064,0.780537319
6065,1.21680695
6066,1.472276792
6067,1.270128258
6068,1.205170444
6069,1.368654217
6070,1.080799097
6071,1.154227857
6072,1.076870446
6073,1.021097245
6074,1.193535319
6075,1.242396695
6076,1.209701307
6077,1.088867187
6078,1.059089725
6079,1.12343106
6080,1.264296412
6081,1.000368964
6082,1.26555017
6083,1.076815504
6084,1.142222355
6085,1.454519084
6086,1.316366216
6087,1.194972934
6088,1.332308515
6089,1.251208935
6090,1.428138992
6091,1.125886207
6092,1.12005969
6093,1.480631029
6094,1.180710883
6095,1.019433891
6096,0.962273567
6097,1.036041844
6098,1.23288695
6099,1.288018712
6100,1.194232515
6101,1.068527642
6102,1.306505396
6103,1.092019078
6104,1.397486082
6105,1.233466244
6106,1.166919815
6107,1.064589051
6108,1.326740675
6109,1.349213866
6110,1.47255253
6111,1.423166987
6112,1.166843579
6113,1.084185289
6114,1.277177438
6115,1.431833898
6116,1.108869859
6117,1.221019057
6118,1.050273508
6119,1.228352234
6120,1.43607065
6121,1.358018156
6122,1.164132741
6123,1.187161774
6124,1.410103192
6125,1.46634732
6126,1.347211799
6127,1.199345452
6128,0.913390615
6129,1.399982575
6130,1.34155084
6131,1.253497085
6132,1.119214607
6133,1.216775048
6134,1.066125745
6135,1.49645626
6136,1.276125062
6137,1.054934525
6138,1.249161348
6139,1.014640436
6140,1.075944457
6141,1.178359702
6142,1.0206876
6143,1.085196352
6144,1.484330999
6145,1.186950369
6146,1.126146533
6147,1.128681591
6148,1.035736998
6149,1.080236431
6150,1.003335548
6151,1.038213608
6152,1.262667068
6153,1.035931483
6154,1.018143592
6155,1.171326763
6156,1.712402734
6157,1.082026422
6158,1.15494434
6159,0.996463059
6160,1.298545659
6161,1.317022425
6162,1.202497515
6163,1.173068633
6164,1.161954374
6165,1.35257056
6166,1.663162495
6167,0.913423979
6168,1.342299074
6169,1.11328363
6170,1.104538347
6171,1.423057161
6172,1.072066707
6173,1.500933252
6174,1.486922597
6175,1.301907684
6176,1.065037408
6177,1.424370208
6178,1.247475728
6179,1.214263771
6180,1.052510013
6181,1.246583019
6182,1.014656313
6183,1.130758052
6184,1.256141761
6185,1.448623957
6186,0.94110815
6187,1.225893314
6188,1.405880529
6189,1.136849158
6190,0.987875807
6191,1.121807907
6192,1.167374461
6193,1.235067871
6194,1.235081008
6195,1.132374738
6196,1.050728456
6197,1.326351955
6198,1.152751343
6199,1.228350725
6200,1.147207091
6201,1.076867357
6202,0.933210632
6203,1.351754968
6204,1.137385049
6205,1.022991451
6206,1.29794283
6207,1.238567415
6208,1.159667195
6209,1.389165772
6210,1.276142751
6211,1.351965601
6212,1.084904679
6213,1.178149065
6214,1.020129294
6215,1.329166706
6216,1.060058179
6217,1.245655995
6218,1.306323568
6219,1.086974762
6220,1.277345378
6221,0.989199791
6222,0.868686119
6223,1.321844019
6224,1.521065452
6225,0.983016825
6226,1.142334122
6227,1.211684299
6228,1.104523221
6229,1.277680271
6230,1.401140322
6231,1.22489168
6232,1.126074749
6233,1.069440483
6234,1.150060726
6235,1.16687427
6236,1.186280551
6237,1.399278337
6238,1.395958882
6239,1.243445832
6240,1.399452278
6241,1.035921071
6242,1.189075826
6243,1.494413064
6244,1.431793429
6245,1.068169833
6246,1.188489597
6247,1.371078338
6248,1.01831219
6249,1.437818522
6250,1.152443191
6251,1.035347519
6252,1.178547457
6253,1.228400498
6254,0.963324169
6255,1.080171371
6256,1.058160066
6257,1.130528901
6258,1.130728028
6259,1.165261284
6260,1.193690741
6261,1.375024309
6262,1.506270532
6263,1.084656514
6264,1.393096414
6265,1.55525936
6266,1.293257215
6267,1.100190771
6268,1.155682036
6269,1.247755802
6270,1.368435303
6271,1.120006086
6272,1.164642795
6273,1.094003728
6274,1.142684015
6275,1.154381649
6276,1.130485789
6277,1.331111538
6278,1.107963588
6279,1.154449148
6280,1.495621078
6281,1.152140765
6282,1.058442579
6283,1.140202769
6284,1.338511972
6285,1.401717338
6286,1.186409542
6287,1.14469104
6288,1.192798813
6289,1.233109216
6290,1.333194313
6291,1.110159101
6292,1.323065606
6293,1.029837966
6294,1.308501637
6295,1.199249292
6296,1.189370126
6297,1.08807741
6298,1.039177963
6299,1.409315828
6300,1.044446654
6301,1.228636641
6302,0.926108074
6303,1.006446461
6304,1.148664344
6305,1.133308438
6306,1.548767932
6307,1.264203154
6308,1.136335767
6309,1.156544823
6310,1.479866688
6311,1.101706211
6312,1.167741324
6313,1.070943027
6314,1.103318857
6315,1.28635309
6316,0.9675227
6317,1.253897531
